0.3956043956043942,0.9731308411214972,0,0.6857393813915564,1,0.9080965719621181,-2.961278679
0.5054945054944966,0.9813084112149539,0,0.8157349896480355,0.5588235294117609,0.955715619581166,-2.545307116
0.4285714285714306,0.609813084112151,0,0.47292803814543305,0.7647058823529349,0.6622649059623849,-2.390581879
0.5274725274725398,0.8306074766355156,0,0.5585356672313253,0.7647058823529349,0.8718153928237962,-2.648847708
0.4285714285714306,0.815420560747663,0,0.36376184202271133,0.852941176470587,0.9243697478991597,-1.737987326
0.4175824175824232,0.815420560747663,0,0.4191919191919169,0.852941176470587,0.883420034680539,-2.230193379
0.1978021978022042,1,0,0.6764539808018029,0.470588235294116,0.9223689475790315,-3.273117068
0.3186813186813282,0.990654205607477,0,0.9866679214505325,0.14705882352941302,0.9103641456582634,-2.839666557
0.3076923076923208,0.9976635514018692,0,0.6988832423615037,0.264705882352942,0.9779911964785915,-2.222716471
0.340659340659343,0.9684579439252339,0,1,0,1,-2.353723938
0.2857142857142776,0.8177570093457938,0.49262536873156343,0.36376184202271133,0.852941176470587,0.836467920501534,-2.638089722
0.2967032967032992,0.6577102803738324,0.49262536873156343,0.36376184202271133,0.852941176470587,0.754968654128318,-2.797959644
0.4285714285714306,0.815420560747663,0,0.363730472426127,0.852941176470587,0.7519007603041217,-1.603144373
0.2747252747252702,0.8212616822429908,0.49262536873156343,0.36376184202271133,0.852941176470587,0.6394557823129252,-2.51295108
0.5714285714285694,0.822429906542057,0,0.36376184202271133,0.852941176470587,0.8164599173002536,-2.198106999
0.3186813186813282,0.8598130841121492,0,0.3619110358240789,0.852941176470587,0.7348272642390288,-2.848681654
0.1098901098901166,0.2932242990654217,0.49262536873156343,0.36376184202271133,0.852941176470587,0,-3.117768295
0.1538461538461604,0.559579439252337,0,0.3619110358240789,0.852941176470587,0.5591569961317859,-2.241297387
0.4285714285714306,0.8200934579439263,0,0.3619110358240789,0.852941176470587,0.7761771375216755,-2.035429738
0.3956043956043942,0.5654205607476648,0,0.3619110358240789,0.852941176470587,0.6427904495131385,-1.588831726
0.4175824175824232,0.7967289719626169,0,0.3611581655059908,0.852941176470587,0.6446578631452582,-1.397940009
0.6043956043956058,0.8200934579439263,0,0.36238157977288665,0.852941176470587,0.7685740963051888,-0.77815125
0.6153846153846132,0.815420560747663,0,0.36376184202271133,0.852941176470587,0.7912498332666398,-1.419955748
